N,q,N2_func,mobile,n,variance,std,N2,SNP,Nhom1,Nhom2,nhom1,nhom2,log10BF,transcript,Method_A,Method_B
162,0.005,5.0,1.0,5.0,0.80595,0.8977471804467002,5.0,0_0_18,1000,1000,3,3,1.7733442777014454,0,1.0,0.0
287,0.005,10.0,1.0,17.0,1.4278250000000001,1.1949163150614357,15.0,0_0_19,1000,1000,8,4,4.314490150554805,0,1.0,0.0
98,0.005,5.0,1.0,3.0,0.48755,0.6982478070141,3.0,0_0_20,1000,1000,2,2,1.5565924954819874,0,1.0,0.0
13,0.005,5.0,1.0,1.0,0.064675,0.2543127995205904,1.0,0_0_21,1000,1000,3,5,0.9865206737571768,0,1.0,0.0
111,0.005,5.0,1.0,3.0,0.5522250000000001,0.7431184293233483,3.0,0_0_22,1000,1000,3,5,1.1051490766215581,0,1.0,0.0
118,0.005,5.0,1.0,3.0,0.58705,0.7661918819721336,3.0,0_0_23,1000,1000,6,8,0.4112222827184319,0,1.0,0.0
437,0.005,10.0,1.0,23.0,2.174075,1.4744744826547524,22.0,0_0_24,1000,1000,7,4,4.919365722635836,0,1.0,0.0
11,0.005,5.0,1.0,1.0,0.054725,0.2339337513057917,1.0,0_1_0,1000,1000,1,1,1.3608773309729343,0,1.0,0.0
27,0.005,5.0,1.0,1.0,0.134325,0.3665037516861185,1.0,0_1_1,1000,1000,5,6,0.4988700422682181,0,1.0,0.0
45,0.005,5.0,1.0,2.0,0.223875,0.4731543088676251,2.0,0_1_2,1000,1000,6,4,0.8146224359513173,0,1.0,0.0
36,0.005,5.0,1.0,1.0,0.17909999999999998,0.4232020793899765,1.0,0_1_3,1000,1000,7,5,0.25345989820883097,0,1.0,0.0
46,0.005,5.0,1.0,2.0,0.22885,0.47838269199459965,2.0,0_1_4,1000,1000,5,6,0.9196304791295125,0,1.0,0.0
34,0.005,5.0,1.0,1.0,0.16915000000000002,0.41127849445357584,1.0,0_1_5,1000,1000,7,6,0.2770822674557366,0,1.0,0.0
26,0.005,5.0,1.0,1.0,0.12935,0.3596526101670889,1.0,0_1_6,1000,1000,5,6,0.5148202909477335,0,1.0,0.0
15,0.005,5.0,1.0,1.0,0.074625,0.2731757675929547,1.0,0_1_7,1000,1000,7,3,0.6251388414993625,0,1.0,0.0
165,0.005,5.0,1.0,5.0,0.820875,0.9060215229231589,5.0,0_1_8,1000,1000,4,5,1.3863447563763382,0,1.0,0.0
189,0.005,5.0,1.0,7.0,0.9402750000000001,0.9696777815336391,5.0,0_1_9,1000,1000,3,5,2.645446643233721,0,1.0,0.0
23,0.005,5.0,1.0,1.0,0.114425,0.33826764551165694,1.0,0_1_10,1000,1000,6,2,0.5013394886457737,0,1.0,0.0
152,0.005,5.0,1.0,6.0,0.7562,0.8695976080923866,4.0,0_1_11,1000,1000,5,7,1.8029517653721667,0,1.0,0.0
186,0.005,5.0,1.0,6.0,0.92535,0.9619511422104555,5.0,0_1_12,1000,1000,8,5,0.7400539386779232,0,1.0,0.0
116,0.005,5.0,1.0,4.0,0.5771,0.759670981412348,3.0,0_1_13,1000,1000,5,5,1.151290828204604,0,1.0,0.0
273,0.005,10.0,1.0,16.0,1.358175,1.1654076539992346,14.0,0_1_14,1000,1000,3,5,6.632855449703254,0,1.0,0.0
207,0.005,10.0,1.0,11.0,1.029825,1.014802936534971,11.0,0_1_15,1000,1000,2,2,5.546080496986577,0,1.0,0.0
182,0.005,5.0,1.0,6.0,0.90545,0.9515513648773775,5.0,0_1_16,1000,1000,4,7,1.7355168150070828,0,1.0,0.0
233,0.005,10.0,1.0,13.0,1.159175,1.0766498966702223,12.0,0_1_17,1000,1000,4,7,5.004211318927554,0,1.0,0.0
138,0.005,5.0,1.0,6.0,0.6865500000000001,0.8285831279962199,4.0,0_1_18,1000,1000,5,5,2.027550006854222,0,1.0,0.0
318,0.005,10.0,1.0,17.0,1.5820500000000002,1.2577956908814723,16.0,0_1_19,1000,1000,8,4,3.7882953224454736,0,1.0,0.0
52,0.005,5.0,1.0,3.0,0.2587,0.5086255990411808,2.0,0_1_20,1000,1000,5,6,1.5867022550048848,0,1.0,0.0
93,0.005,5.0,1.0,3.0,0.462675,0.680202175827158,3.0,0_1_21,1000,1000,4,8,1.0715442138374989,0,1.0,0.0
147,0.005,5.0,1.0,4.0,0.731325,0.8551754206009431,4.0,0_1_22,1000,1000,8,10,0.3379089301253025,0,1.0,0.0
287,0.005,10.0,1.0,16.0,1.4278250000000001,1.1949163150614357,15.0,0_1_23,1000,1000,8,5,3.8402111771469536,0,1.0,0.0
51,0.005,5.0,1.0,2.0,0.253725,0.503711226795671,2.0,0_1_24,1000,1000,4,2,0.9818732559084385,0,1.0,0.0
16,0.005,5.0,1.0,1.0,0.0796,0.2821347195933177,1.0,0_2_0,1000,1000,3,9,0.8960144197163409,0,1.0,0.0
39,0.005,5.0,1.0,1.0,0.194025,0.4404826897847406,1.0,0_2_1,1000,1000,3,3,0.5213971228797372,0,1.0,0.0
21,0.005,5.0,1.0,1.0,0.104475,0.32322592717787973,1.0,0_2_2,1000,1000,9,8,0.3830611104530995,0,1.0,0.0
28,0.005,5.0,1.0,2.0,0.1393,0.37322915213043045,1.0,0_2_3,1000,1000,7,2,1.1103914577304563,0,1.0,0.0
63,0.005,5.0,1.0,3.0,0.313425,0.5598437281956457,2.0,0_2_4,1000,1000,5,5,1.347140312418518,0,1.0,0.0
46,0.005,5.0,1.0,2.0,0.22885,0.47838269199459965,2.0,0_2_5,1000,1000,4,4,1.0668724619301284,0,1.0,0.0
72,0.005,5.0,1.0,2.0,0.35819999999999996,0.5984981202978,2.0,0_2_6,1000,1000,5,6,0.5491798384954065,0,1.0,0.0
39,0.005,5.0,1.0,1.0,0.194025,0.4404826897847406,1.0,0_2_7,1000,1000,4,3,0.42455128464914077,0,1.0,0.0
75,0.005,5.0,1.0,2.0,0.373125,0.6108395861435308,2.0,0_2_8,1000,1000,6,2,0.3932921188110674,0,1.0,0.0
137,0.005,5.0,1.0,4.0,0.681575,0.825575556808703,4.0,0_2_9,1000,1000,8,7,0.41999764565545533,0,1.0,0.0
98,0.005,5.0,1.0,5.0,0.48755,0.6982478070141,3.0,0_2_10,1000,1000,3,3,2.7578575896320103,0,1.0,0.0
22,0.005,5.0,1.0,1.0,0.10945,0.33083228379346535,1.0,0_2_11,1000,1000,7,5,0.4611578294844083,0,1.0,0.0
226,0.005,10.0,1.0,15.0,1.1243500000000002,1.0603537145688697,12.0,0_2_12,1000,1000,3,5,7.062072572725656,0,1.0,0.0
135,0.005,5.0,1.0,4.0,0.671625,0.8195273027788641,4.0,0_2_13,1000,1000,4,5,1.1689107872493492,0,1.0,0.0
209,0.005,10.0,1.0,14.0,1.039775,1.019693581425322,11.0,0_2_14,1000,1000,2,4,7.566668933886942,0,1.0,0.0
264,0.005,10.0,1.0,18.0,1.3134000000000001,1.1460366486286553,14.0,0_2_15,1000,1000,6,9,6.19452227311223,0,1.0,0.0
178,0.005,5.0,1.0,8.0,0.8855500000000001,0.9410366624101316,5.0,0_2_16,1000,1000,6,6,2.2473552440753104,0,1.0,0.0
212,0.005,10.0,1.0,11.0,1.0547,1.026985881110349,11.0,0_2_17,1000,1000,4,7,4.206701551897036,0,1.0,0.0
46,0.005,5.0,1.0,2.0,0.22885,0.47838269199459965,2.0,0_2_18,1000,1000,9,4,0.5035284363699531,0,1.0,0.0
163,0.005,5.0,1.0,7.0,0.810925,0.9005137422604943,5.0,0_2_19,1000,1000,5,2,2.2216738247403582,0,1.0,0.0
90,0.005,5.0,1.0,4.0,0.44775,0.6691412406958638,3.0,0_2_20,1000,1000,2,5,2.4782746748343,0,1.0,0.0
28,0.005,5.0,1.0,1.0,0.1393,0.37322915213043045,1.0,0_2_21,1000,1000,4,6,0.5626157126924258,0,1.0,0.0
175,0.005,5.0,1.0,5.0,0.870625,0.9330728803260762,5.0,0_2_22,1000,1000,4,6,1.2754946930224191,0,1.0,0.0
405,0.005,10.0,1.0,23.0,2.014875,1.4194629266028753,21.0,0_2_23,1000,1000,4,6,7.153072851547172,0,1.0,0.0
224,0.005,10.0,1.0,13.0,1.1144,1.0556514576317317,12.0,0_2_24,1000,1000,4,4,5.192365409567319,0,1.0,0.0
15,0.005,5.0,1.0,2.0,0.074625,0.2731757675929547,1.0,1_0_0,1000,1000,6,3,1.7637027511228793,1,1.0,0.0
28,0.005,5.0,1.0,1.0,0.1393,0.37322915213043045,1.0,1_0_1,1000,1000,6,2,0.41806842896811475,1,1.0,0.0
25,0.005,5.0,1.0,1.0,0.124375,0.35266839949164713,1.0,1_0_2,1000,1000,4,5,0.6109066519576685,1,1.0,0.0
56,0.005,5.0,1.0,2.0,0.2786,0.5278257288158659,2.0,1_0_3,1000,1000,6,6,0.6310207167691002,1,1.0,0.0
47,0.005,5.0,1.0,2.0,0.233825,0.4835545470781968,2.0,1_0_4,1000,1000,5,3,0.9035413966252495,1,1.0,0.0
77,0.005,5.0,1.0,2.0,0.383075,0.6189305292195563,2.0,1_0_5,1000,1000,4,6,0.6403653732133755,1,1.0,0.0
120,0.005,5.0,1.0,4.0,0.597,0.7726577508832743,3.0,1_0_6,1000,1000,4,4,1.3530736636959142,1,1.0,0.0
147,0.005,5.0,1.0,6.0,0.731325,0.8551754206009431,4.0,1_0_7,1000,1000,5,7,1.8797818057561997,1,1.0,0.0
152,0.005,5.0,1.0,5.0,0.7562,0.8695976080923866,4.0,1_0_8,1000,1000,4,6,1.5410352656449897,1,1.0,0.0
44,0.005,5.0,1.0,2.0,0.2189,0.4678675026115834,2.0,1_0_9,1000,1000,4,3,1.1049137655765067,1,1.0,0.0
151,0.005,5.0,1.0,5.0,0.751225,0.8667323693043891,4.0,1_0_10,1000,1000,2,3,2.331929553860358,1,1.0,0.0
230,0.005,10.0,1.0,14.0,1.1442500000000002,1.0696962185592693,12.0,1_0_11,1000,1000,3,11,6.311823303078501,1,1.0,0.0
142,0.005,5.0,1.0,4.0,0.7064499999999999,0.8405058000989641,4.0,1_0_12,1000,1000,4,4,1.0917775035504813,1,1.0,0.0
16,0.005,5.0,1.0,1.0,0.0796,0.2821347195933177,1.0,1_0_13,1000,1000,3,2,0.8988860664644505,1,1.0,0.0
103,0.005,5.0,1.0,4.0,0.512425,0.7158386689750701,3.0,1_0_14,1000,1000,3,9,1.8896045938512105,1,1.0,0.0
18,0.005,5.0,1.0,1.0,0.08954999999999999,0.2992490601489,1.0,1_0_15,1000,1000,6,7,0.6037035297486458,1,1.0,0.0
221,0.005,10.0,1.0,14.0,1.099475,1.0485585343699224,12.0,1_0_16,1000,1000,7,2,4.470880585269918,1,1.0,0.0
336,0.005,10.0,1.0,17.0,1.6716,1.292903708711519,17.0,1_0_17,1000,1000,5,7,4.833316640822918,1,1.0,0.0
239,0.005,10.0,1.0,14.0,1.189025,1.090424229371303,12.0,1_0_18,1000,1000,6,7,4.510642368908363,1,1.0,0.0
376,0.005,10.0,1.0,22.0,1.8706,1.3676987972503303,19.0,1_0_19,1000,1000,3,5,7.897993621902398,1,1.0,0.0
322,0.005,10.0,1.0,19.0,1.60195,1.2656816345353203,17.0,1_0_20,1000,1000,5,7,6.06524836025068,1,1.0,0.0
196,0.005,5.0,1.0,6.0,0.9751,0.9874715185766119,5.0,1_0_21,1000,1000,8,4,0.6442734604199856,1,1.0,0.0
61,0.005,5.0,1.0,2.0,0.303475,0.550885650566431,2.0,1_0_22,1000,1000,7,5,0.45206191832280224,1,1.0,0.0
222,0.005,10.0,1.0,15.0,1.1044500000000002,1.0509281611984713,12.0,1_0_23,1000,1000,7,6,5.0096642108649005,1,1.0,0.0
351,0.005,10.0,1.0,22.0,1.7462250000000001,1.3214480693542219,18.0,1_0_24,1000,1000,5,6,7.015823977389018,1,1.0,0.0
10,0.005,5.0,1.0,1.0,0.04975,0.22304708023195463,1.0,1_1_0,1000,1000,9,4,0.7017445730620048,1,1.0,0.0
33,0.005,5.0,1.0,1.0,0.16417500000000002,0.40518514286681345,1.0,1_1_1,1000,1000,5,9,0.4132870044191237,1,1.0,0.0
15,0.005,5.0,1.0,1.0,0.074625,0.2731757675929547,1.0,1_1_2,1000,1000,3,5,0.9252489695383481,1,1.0,0.0
70,0.005,5.0,1.0,3.0,0.34825,0.5901271049528228,2.0,1_1_3,1000,1000,4,3,1.4220013592827374,1,1.0,0.0
21,0.005,5.0,1.0,1.0,0.104475,0.32322592717787973,1.0,1_1_4,1000,1000,9,6,0.3837609634159279,1,1.0,0.0
47,0.005,5.0,1.0,2.0,0.233825,0.4835545470781968,2.0,1_1_5,1000,1000,4,11,1.0440491949655721,1,1.0,0.0
105,0.005,5.0,1.0,3.0,0.522375,0.7227551452601358,3.0,1_1_6,1000,1000,4,6,0.9280113785766368,1,1.0,0.0
155,0.005,5.0,1.0,4.0,0.7711250000000001,0.8781372330108774,4.0,1_1_7,1000,1000,9,4,0.16705594618950123,1,1.0,0.0
124,0.005,5.0,1.0,5.0,0.6169,0.7854298186343577,4.0,1_1_8,1000,1000,1,5,3.253696319450493,1,1.0,0.0
174,0.005,5.0,1.0,5.0,0.86565,0.9304031384297884,5.0,1_1_9,1000,1000,5,6,1.0026084612159234,1,1.0,0.0
192,0.005,5.0,1.0,7.0,0.9551999999999999,0.9773433378296492,5.0,1_1_10,1000,1000,6,4,1.5494460312512244,1,1.0,0.0
69,0.005,5.0,1.0,2.0,0.34327500000000005,0.5858967485828882,2.0,1_1_11,1000,1000,1,6,1.427441706303824,1,1.0,0.0
16,0.005,5.0,1.0,1.0,0.0796,0.2821347195933177,1.0,1_1_12,1000,1000,4,4,0.8011899501763936,1,1.0,0.0
278,0.005,10.0,1.0,15.0,1.3830500000000001,1.1760314621641719,14.0,1_1_13,1000,1000,4,4,5.316154621142547,1,1.0,0.0
226,0.005,10.0,1.0,12.0,1.1243500000000002,1.0603537145688697,12.0,1_1_14,1000,1000,6,6,3.6572998938573376,1,1.0,0.0
288,0.005,10.0,1.0,16.0,1.4327999999999999,1.1969962405956,15.0,1_1_15,1000,1000,1,4,8.076720301889853,1,1.0,0.0
127,0.005,5.0,1.0,4.0,0.631825,0.7948742038838599,4.0,1_1_16,1000,1000,5,3,1.0107104158559927,1,1.0,0.0
267,0.005,10.0,1.0,19.0,1.328325,1.1525298260782668,14.0,1_1_17,1000,1000,3,6,8.580302231470268,1,1.0,0.0
97,0.005,5.0,1.0,6.0,0.482575,0.6946761835560508,3.0,1_1_18,1000,1000,3,2,3.610937145111174,1,1.0,0.0
107,0.005,5.0,1.0,5.0,0.532325,0.729606058088884,3.0,1_1_19,1000,1000,5,2,1.9305920319590881,1,1.0,0.0
165,0.005,5.0,1.0,5.0,0.820875,0.9060215229231589,5.0,1_1_20,1000,1000,2,6,2.159632707475132,1,1.0,0.0
205,0.005,10.0,1.0,11.0,1.0198749999999999,1.0098886077186928,11.0,1_1_21,1000,1000,2,3,5.583165914240094,1,1.0,0.0
415,0.005,10.0,1.0,23.0,2.0646250000000004,1.436880301208142,21.0,1_1_22,1000,1000,7,4,5.254227802935623,1,1.0,0.0
358,0.005,10.0,1.0,19.0,1.78105,1.334559852535659,18.0,1_1_23,1000,1000,4,10,6.019172641184284,1,1.0,0.0
261,0.005,10.0,1.0,14.0,1.2984749999999998,1.139506472118522,14.0,1_1_24,1000,1000,3,2,5.692084282839054,1,1.0,0.0
13,0.005,5.0,1.0,1.0,0.064675,0.2543127995205904,1.0,1_2_0,1000,1000,7,8,0.6844319799146572,1,1.0,0.0
11,0.005,5.0,1.0,1.0,0.054725,0.2339337513057917,1.0,1_2_1,1000,1000,10,9,0.6174904068828287,1,1.0,0.0
58,0.005,5.0,1.0,3.0,0.28855,0.537168502427311,2.0,1_2_2,1000,1000,7,3,1.1217032485383478,1,1.0,0.0
40,0.005,5.0,1.0,1.0,0.199,0.44609416046390926,1.0,1_2_3,1000,1000,2,4,0.6353125896571894,1,1.0,0.0
77,0.005,5.0,1.0,3.0,0.383075,0.6189305292195563,2.0,1_2_4,1000,1000,3,4,1.5464803386759132,1,1.0,0.0
118,0.005,5.0,1.0,4.0,0.58705,0.7661918819721336,3.0,1_2_5,1000,1000,0,2,3.2241266629155785,1,1.0,0.0
10,0.005,5.0,1.0,1.0,0.04975,0.22304708023195463,1.0,1_2_6,1000,1000,1,5,1.4001294970682014,1,1.0,0.0
30,0.005,5.0,1.0,2.0,0.14925,0.38632887544163713,1.0,1_2_7,1000,1000,3,4,1.6055877589543255,1,1.0,0.0
17,0.005,5.0,1.0,1.0,0.08457500000000001,0.29081781238431736,1.0,1_2_8,1000,1000,6,7,0.6280769116585079,1,1.0,0.0
112,0.005,5.0,1.0,3.0,0.5572,0.7464583042608609,3.0,1_2_9,1000,1000,5,4,0.6494748877903,1,1.0,0.0
55,0.005,5.0,1.0,2.0,0.273625,0.5230917701512804,2.0,1_2_10,1000,1000,11,3,0.20359074010697942,1,1.0,0.0
91,0.005,5.0,1.0,4.0,0.452725,0.6728484227521084,3.0,1_2_11,1000,1000,5,8,1.5358933291892822,1,1.0,0.0
107,0.005,5.0,1.0,4.0,0.532325,0.729606058088884,3.0,1_2_12,1000,1000,7,4,0.8632373070735512,1,1.0,0.0
224,0.005,10.0,1.0,15.0,1.1144,1.0556514576317317,12.0,1_2_13,1000,1000,7,5,4.965127986523332,1,1.0,0.0
191,0.005,5.0,1.0,5.0,0.9502250000000001,0.9747948502120845,5.0,1_2_14,1000,1000,3,6,1.4634771488061267,1,1.0,0.0
81,0.005,5.0,1.0,3.0,0.402975,0.6348031190849648,3.0,1_2_15,1000,1000,5,6,1.0368814085815283,1,1.0,0.0
282,0.005,10.0,1.0,16.0,1.40295,1.1844619031442083,15.0,1_2_16,1000,1000,4,3,5.798468815538313,1,1.0,0.0
34,0.005,5.0,1.0,1.0,0.16915000000000002,0.41127849445357584,1.0,1_2_17,1000,1000,5,4,0.4025269203024978,1,1.0,0.0
303,0.005,10.0,1.0,18.0,1.507425,1.2277723730398888,16.0,1_2_18,1000,1000,4,2,6.50035524555511,1,1.0,0.0
25,0.005,5.0,1.0,1.0,0.124375,0.35266839949164713,1.0,1_2_19,1000,1000,5,3,0.5325348374645393,1,1.0,0.0
143,0.005,5.0,1.0,4.0,0.711425,0.8434601353946729,4.0,1_2_20,1000,1000,5,7,0.8253979338805153,1,1.0,0.0
310,0.005,10.0,1.0,18.0,1.5422500000000001,1.2418735845487656,16.0,1_2_21,1000,1000,6,4,5.251915138094008,1,1.0,0.0
288,0.005,10.0,1.0,17.0,1.4327999999999999,1.1969962405956,15.0,1_2_22,1000,1000,3,2,6.91215420155088,1,1.0,0.0
278,0.005,10.0,1.0,14.0,1.3830500000000001,1.1760314621641719,14.0,1_2_23,1000,1000,6,10,3.8137537239517334,1,1.0,0.0
164,0.005,5.0,1.0,5.0,0.8159000000000001,0.9032718306246464,5.0,1_2_24,1000,1000,7,3,0.722453786086597,1,1.0,0.0
19,0.005,5.0,1.0,1.0,0.094525,0.30744918279286415,1.0,2_0_0,1000,1000,4,3,0.7282638594741854,2,1.0,0.0
11,0.005,5.0,1.0,1.0,0.054725,0.2339337513057917,1.0,2_0_1,1000,1000,3,5,1.0581933666344088,2,1.0,0.0
40,0.005,5.0,1.0,2.0,0.199,0.44609416046390926,1.0,2_0_2,1000,1000,5,6,1.0372786495050998,2,1.0,0.0
41,0.005,5.0,1.0,2.0,0.20397500000000002,0.4516359153123232,2.0,2_0_3,1000,1000,3,3,1.3404042146882669,2,1.0,0.0
23,0.005,5.0,1.0,1.0,0.114425,0.33826764551165694,1.0,2_0_4,1000,1000,5,4,0.5675009104901427,2,1.0,0.0
84,0.005,5.0,1.0,5.0,0.4179,0.6464518543557595,3.0,2_0_5,1000,1000,2,5,3.49387120600763,2,1.0,0.0
73,0.005,5.0,1.0,3.0,0.36317499999999997,0.6026400252223544,2.0,2_0_6,1000,1000,3,5,1.611030754561519,2,1.0,0.0
159,0.005,5.0,1.0,4.0,0.7910250000000001,0.8893958623695076,4.0,2_0_7,1000,1000,1,7,2.058398958594939,2,1.0,0.0
59,0.005,5.0,1.0,3.0,0.293525,0.5417794754325785,2.0,2_0_8,1000,1000,12,3,0.522880543912573,2,1.0,0.0
116,0.005,5.0,1.0,3.0,0.5771,0.759670981412348,3.0,2_0_9,1000,1000,2,5,1.3534411273145772,2,1.0,0.0
105,0.005,5.0,1.0,4.0,0.522375,0.7227551452601358,3.0,2_0_10,1000,1000,7,7,0.8918448060949118,2,1.0,0.0
215,0.005,10.0,1.0,11.0,1.069625,1.0342267643026843,11.0,2_0_11,1000,1000,6,5,3.3038474344141733,2,1.0,0.0
177,0.005,5.0,1.0,5.0,0.880575,0.9383895779472404,5.0,2_0_12,1000,1000,0,5,3.3476603552955404,2,1.0,0.0
73,0.005,5.0,1.0,2.0,0.36317499999999997,0.6026400252223544,2.0,2_0_13,1000,1000,9,5,0.124641283947541,2,1.0,0.0
240,0.005,10.0,1.0,13.0,1.194,1.0927030703718188,12.0,2_0_14,1000,1000,11,4,2.343340695687002,2,1.0,0.0
308,0.005,10.0,1.0,17.0,1.5323,1.2378610584391125,16.0,2_0_15,1000,1000,3,9,6.511446221350118,2,1.0,0.0
110,0.005,5.0,1.0,4.0,0.54725,0.7397634757136905,3.0,2_0_16,1000,1000,8,10,0.6738756573395596,2,1.0,0.0
216,0.005,10.0,1.0,13.0,1.0746,1.0366291525902598,11.0,2_0_17,1000,1000,6,8,4.403864803804557,2,1.0,0.0
24,0.005,5.0,1.0,1.0,0.11939999999999999,0.3455430508634199,1.0,2_0_18,1000,1000,5,6,0.5487007208604326,2,1.0,0.0
39,0.005,5.0,1.0,1.0,0.194025,0.4404826897847406,1.0,2_0_19,1000,1000,3,8,0.5195379583676784,2,1.0,0.0
258,0.005,10.0,1.0,13.0,1.28355,1.1329386567683177,13.0,2_0_20,1000,1000,11,3,2.063175257573912,2,1.0,0.0
200,0.005,5.0,1.0,5.0,0.995,0.9974968671630001,5.0,2_0_21,1000,1000,4,6,1.0294852544575288,2,1.0,0.0
72,0.005,5.0,1.0,2.0,0.35819999999999996,0.5984981202978,2.0,2_0_22,1000,1000,3,5,0.8712385808618767,2,1.0,0.0
360,0.005,10.0,1.0,19.0,1.791,1.3382824813917276,18.0,2_0_23,1000,1000,7,2,4.42108447447697,2,1.0,0.0
429,0.005,10.0,1.0,24.0,2.134275,1.4609158086624978,22.0,2_0_24,1000,1000,4,6,7.206987603202195,2,1.0,0.0
16,0.005,5.0,1.0,1.0,0.0796,0.2821347195933177,1.0,2_1_0,1000,1000,4,9,0.7991695746295255,2,1.0,0.0
19,0.005,5.0,1.0,1.0,0.094525,0.30744918279286415,1.0,2_1_1,1000,1000,9,7,0.42595833788826504,2,1.0,0.0
50,0.005,5.0,1.0,3.0,0.24875,0.49874843358150006,2.0,2_1_2,1000,1000,4,10,1.8359092781960111,2,1.0,0.0
26,0.005,5.0,1.0,1.0,0.12935,0.3596526101670889,1.0,2_1_3,1000,1000,3,3,0.6919402139107059,2,1.0,0.0
20,0.005,5.0,1.0,1.0,0.0995,0.3154362059117501,1.0,2_1_4,1000,1000,7,2,0.5027693721880628,2,1.0,0.0
61,0.005,5.0,1.0,2.0,0.303475,0.550885650566431,2.0,2_1_5,1000,1000,2,4,1.229471690493018,2,1.0,0.0
50,0.005,5.0,1.0,3.0,0.24875,0.49874843358150006,2.0,2_1_6,1000,1000,3,8,2.080445896583239,2,1.0,0.0
17,0.005,5.0,1.0,1.0,0.08457500000000001,0.29081781238431736,1.0,2_1_7,1000,1000,1,1,1.17439852698553,2,1.0,0.0
77,0.005,5.0,1.0,2.0,0.383075,0.6189305292195563,2.0,2_1_8,1000,1000,9,3,0.10367121503043113,2,1.0,0.0
172,0.005,5.0,1.0,6.0,0.8557,0.9250405396521819,5.0,2_1_9,1000,1000,7,10,1.0724879630996869,2,1.0,0.0
188,0.005,5.0,1.0,5.0,0.9353,0.9671090941563936,5.0,2_1_10,1000,1000,8,0,0.36115914030225477,2,1.0,0.0
67,0.005,5.0,1.0,2.0,0.33332500000000004,0.5773430522661549,2.0,2_1_11,1000,1000,4,11,0.7506582621400477,2,1.0,0.0
34,0.005,5.0,1.0,2.0,0.16915000000000002,0.41127849445357584,1.0,2_1_12,1000,1000,7,9,0.9395173540966882,2,1.0,0.0
270,0.005,10.0,1.0,15.0,1.34325,1.1589866263249116,14.0,2_1_13,1000,1000,4,1,5.46638652106236,2,1.0,0.0
252,0.005,10.0,1.0,16.0,1.2537,1.1196874563912913,13.0,2_1_14,1000,1000,8,9,4.476082041925856,2,1.0,0.0
221,0.005,10.0,1.0,13.0,1.099475,1.0485585343699224,12.0,2_1_15,1000,1000,5,5,4.739540411841942,2,1.0,0.0
210,0.005,10.0,1.0,12.0,1.04475,1.0221301287018205,11.0,2_1_16,1000,1000,3,4,5.465553114396438,2,1.0,0.0
81,0.005,5.0,1.0,3.0,0.402975,0.6348031190849648,3.0,2_1_17,1000,1000,6,11,0.8582373309219196,2,1.0,0.0
